invoice_id,subscription_id,invoice_date,amount,currency,status
I002691,S00164,2026-01-15,299.00,EUR,paid
I002692,S00164,2026-02-15,299.00,EUR,paid
I002693,S00164,2026-03-15,299.00,EUR,paid
I002694,S00164,2026-04-15,299.00,EUR,paid
I002695,S00164,2026-05-15,299.00,EUR,failed
I002696,S00164,2026-06-15,299.00,EUR,paid
I002697,S00164,2026-07-15,299.00,EUR,paid
I002698,S00165,2026-01-14,29.00,EUR,failed
I002699,S00165,2026-02-14,29.00,EUR,paid
I002700,S00165,2026-03-14,29.00,EUR,paid
I002701,S00165,2026-04-14,29.00,EUR,paid
I002702,S00165,2026-05-14,29.00,EUR,paid
I002703,S00166,2025-03-19,299.00,EUR,paid
I002704,S00166,2025-04-19,299.00,EUR,paid
I002705,S00166,2025-05-19,299.00,EUR,paid
I002706,S00166,2025-06-19,299.00,EUR,paid
I002707,S00166,2025-07-19,299.00,EUR,paid
I002708,S00166,2025-08-19,299.00,EUR,paid
I002709,S00166,2025-09-19,299.00,EUR,paid
I002710,S00166,2025-10-19,299.00,EUR,paid
I002711,S00166,2025-11-19,299.00,EUR,paid
I002712,S00166,2025-12-19,299.00,EUR,paid
I002713,S00166,2026-01-19,299.00,EUR,paid
I002714,S00166,2026-02-19,299.00,EUR,paid
I002715,S00166,2026-03-19,299.00,EUR,paid
I002716,S00166,2026-04-19,299.00,EUR,paid
I002717,S00166,2026-05-19,299.00,EUR,paid
I002718,S00166,2026-06-19,299.00,EUR,paid
I002719,S00166,2026-07-19,299.00,EUR,paid
I002720,S00167,2026-02-01,29.00,EUR,paid
I002721,S00167,2026-03-01,29.00,EUR,paid
I002722,S00167,2026-04-01,29.00,EUR,open
I002723,S00167,2026-05-01,29.00,EUR,paid
I002724,S00167,2026-06-01,29.00,EUR,paid
I002725,S00167,2026-07-01,29.00,EUR,paid
I002726,S00168,2024-11-12,29.00,EUR,paid
I002727,S00168,2024-12-12,29.00,EUR,paid
I002728,S00168,2025-01-12,29.00,EUR,paid
I002729,S00168,2025-02-12,29.00,EUR,paid
I002730,S00168,2025-03-12,29.00,EUR,paid
I002731,S00168,2025-04-12,29.00,EUR,paid
I002732,S00168,2025-05-12,29.00,EUR,paid
I002733,S00168,2025-06-12,29.00,EUR,paid
I002734,S00168,2025-07-12,29.00,EUR,paid
I002735,S00168,2025-08-12,29.00,EUR,paid
I002736,S00168,2025-09-12,29.00,EUR,paid
I002737,S00168,2025-10-12,29.00,EUR,failed
I002738,S00168,2025-11-12,29.00,EUR,paid
I002739,S00168,2025-12-12,29.00,EUR,paid
I002740,S00168,2026-01-12,29.00,EUR,open
I002741,S00168,2026-02-12,29.00,EUR,paid
I002742,S00168,2026-03-12,29.00,EUR,paid
I002743,S00168,2026-04-12,29.00,EUR,paid
I002744,S00168,2026-05-12,29.00,EUR,failed
I002745,S00168,2026-06-12,29.00,EUR,paid
I002746,S00168,2026-07-12,29.00,EUR,paid
I002747,S00169,2025-01-01,299.00,EUR,paid
I002748,S00169,2025-02-01,299.00,EUR,paid
I002749,S00169,2025-03-01,299.00,EUR,paid
I002750,S00169,2025-04-01,299.00,EUR,paid
I002751,S00169,2025-05-01,299.00,EUR,failed
I002752,S00169,2025-06-01,299.00,EUR,paid
I002753,S00169,2025-07-01,299.00,EUR,paid
I002754,S00169,2025-08-01,299.00,EUR,open
I002755,S00169,2025-09-01,299.00,EUR,paid
I002756,S00169,2025-10-01,299.00,EUR,paid
I002757,S00169,2025-11-01,299.00,EUR,paid
I002758,S00169,2025-12-01,299.00,EUR,paid
I002759,S00169,2026-01-01,299.00,EUR,paid
I002760,S00169,2026-02-01,299.00,EUR,paid
I002761,S00169,2026-03-01,299.00,EUR,paid
I002762,S00169,2026-04-01,299.00,EUR,paid
I002763,S00169,2026-05-01,299.00,EUR,paid
I002764,S00169,2026-06-01,299.00,EUR,paid
I002765,S00169,2026-07-01,299.00,EUR,open
I002766,S00170,2025-01-01,29.00,EUR,open
I002767,S00170,2025-02-01,29.00,EUR,failed
I002768,S00170,2025-03-01,29.00,EUR,failed
I002769,S00170,2025-04-01,29.00,EUR,paid
I002770,S00170,2025-05-01,29.00,EUR,paid
I002771,S00170,2025-06-01,29.00,EUR,paid
I002772,S00170,2025-07-01,29.00,EUR,paid
I002773,S00170,2025-08-01,29.00,EUR,paid
I002774,S00170,2025-09-01,29.00,EUR,paid
I002775,S00170,2025-10-01,29.00,EUR,paid
I002776,S00170,2025-11-01,29.00,EUR,paid
I002777,S00170,2025-12-01,29.00,EUR,paid
I002778,S00170,2026-01-01,29.00,EUR,paid
I002779,S00170,2026-02-01,29.00,EUR,paid
I002780,S00170,2026-03-01,29.00,EUR,paid
I002781,S00170,2026-04-01,29.00,EUR,open
I002782,S00170,2026-05-01,29.00,EUR,paid
I002783,S00170,2026-06-01,29.00,EUR,paid
I002784,S00170,2026-07-01,29.00,EUR,paid
I002785,S00171,2024-09-22,29.00,EUR,paid
I002786,S00171,2024-10-22,29.00,EUR,paid
I002787,S00171,2024-11-22,29.00,EUR,paid
I002788,S00171,2024-12-22,29.00,EUR,paid
I002789,S00171,2025-01-22,29.00,EUR,paid
I002790,S00171,2025-02-22,29.00,EUR,paid
I002791,S00171,2025-03-22,29.00,EUR,paid
I002792,S00171,2025-04-22,29.00,EUR,paid
I002793,S00171,2025-05-22,29.00,EUR,paid
I002794,S00171,2025-06-22,29.00,EUR,paid
I002795,S00171,2025-07-22,29.00,EUR,paid
I002796,S00171,2025-08-22,29.00,EUR,paid
I002797,S00171,2025-09-22,29.00,EUR,paid
I002798,S00171,2025-10-22,29.00,EUR,paid
I002799,S00171,2025-11-22,29.00,EUR,open
I002800,S00171,2025-12-22,29.00,EUR,paid
I002801,S00171,2026-01-22,29.00,EUR,paid
I002802,S00171,2026-02-22,29.00,EUR,paid
I002803,S00171,2026-03-22,29.00,EUR,paid
I002804,S00171,2026-04-22,29.00,EUR,paid
I002805,S00171,2026-05-22,29.00,EUR,paid
I002806,S00171,2026-06-22,29.00,EUR,paid
I002807,S00171,2026-07-22,29.00,EUR,open
I002808,S00172,2024-04-24,99.00,EUR,paid
I002809,S00172,2024-05-24,99.00,EUR,paid
I002810,S00172,2024-06-24,99.00,EUR,paid
I002811,S00172,2024-07-24,99.00,EUR,open
I002812,S00172,2024-08-24,99.00,EUR,paid
I002813,S00172,2024-09-24,99.00,EUR,paid
I002814,S00172,2024-10-24,99.00,EUR,paid
I002815,S00172,2024-11-24,99.00,EUR,paid
I002816,S00172,2024-12-24,99.00,EUR,paid
I002817,S00172,2025-01-24,99.00,EUR,paid
I002818,S00173,2025-01-18,29.00,EUR,paid
I002819,S00173,2025-02-18,29.00,EUR,paid
I002820,S00173,2025-03-18,29.00,EUR,open
I002821,S00173,2025-04-18,29.00,EUR,paid
I002822,S00173,2025-05-18,29.00,EUR,paid
I002823,S00173,2025-06-18,29.00,EUR,failed
I002824,S00173,2025-07-18,29.00,EUR,paid
I002825,S00173,2025-08-18,29.00,EUR,paid
I002826,S00173,2025-09-18,29.00,EUR,paid
I002827,S00173,2025-10-18,29.00,EUR,paid
I002828,S00173,2025-11-18,29.00,EUR,paid
I002829,S00173,2025-12-18,29.00,EUR,paid
I002830,S00173,2026-01-18,29.00,EUR,paid
I002831,S00173,2026-02-18,29.00,EUR,paid
I002832,S00173,2026-03-18,29.00,EUR,paid
I002833,S00173,2026-04-18,29.00,EUR,paid
I002834,S00173,2026-05-18,29.00,EUR,paid
I002835,S00173,2026-06-18,29.00,EUR,paid
I002836,S00173,2026-07-18,29.00,EUR,paid
I002837,S00174,2025-01-11,299.00,EUR,paid
I002838,S00174,2025-02-11,299.00,EUR,paid
I002839,S00174,2025-03-11,299.00,EUR,paid
I002840,S00174,2025-04-11,299.00,EUR,paid
I002841,S00174,2025-05-11,299.00,EUR,paid
I002842,S00174,2025-06-11,299.00,EUR,paid
I002843,S00174,2025-07-11,299.00,EUR,failed
I002844,S00174,2025-08-11,299.00,EUR,paid
I002845,S00174,2025-09-11,299.00,EUR,failed
I002846,S00174,2025-10-11,299.00,EUR,paid
I002847,S00174,2025-11-11,299.00,EUR,paid
I002848,S00174,2025-12-11,299.00,EUR,paid
I002849,S00174,2026-01-11,299.00,EUR,paid
I002850,S00174,2026-02-11,299.00,EUR,paid
I002851,S00174,2026-03-11,299.00,EUR,paid
I002852,S00174,2026-04-11,299.00,EUR,paid
I002853,S00174,2026-05-11,299.00,EUR,paid
I002854,S00174,2026-06-11,299.00,EUR,paid
I002855,S00174,2026-07-11,299.00,EUR,open
